Idele.1780.Win32.Virus.ex_,332,5,893824690,0,0,224,270,17744,267,3,10,7168,16384,0,8553,4096,4194304,4096,4096,4,0,0,0,4,0,40960,1024,68884,2,0,1048576,4096,1048576,4096,0,16,0,11984,0,4096,8192,4096,57093,16384,malware
Brabot.a.Win32.Backdoor.ex_,332,3,1093947861,0,0,224,271,17744,267,6,0,172032,163840,0,9352,4096,4194304,4096,4096,4,0,1,0,4,0,339968,4096,368621,2,0,1048576,4096,1048576,4096,0,16,0,148880,0,4096,168172,8336,368621,169300,malware
SwapMouse.Win32.Trojan.ex_,332,4,1024926707,0,0,224,271,17744,267,5,12,512,4096,0,4096,4096,4194304,4096,512,4,0,0,0,4,0,20480,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,2404,0,4096,326,328,44108,8236,malware
BLA.Win32.Backdoor.ex_,332,5,931203748,0,0,224,270,17744,267,6,0,98304,110592,0,39313,4096,4194304,4096,4096,4,0,0,0,4,0,212992,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,94326,4993,167576,200704,malware
Tepille.Win32.Trojan.ex_,332,5,991253586,0,0,224,270,17744,267,4,20,22016,10240,0,4840,4096,4194304,4096,512,4,0,1,0,4,0,45056,1024,51453,2,0,1048576,4096,1048576,4096,0,16,0,2600,0,4096,21892,3036,51453,32768,malware
Rever.Win32.Virus.ex_,332,4,1701915170,0,0,224,33166,17744,267,2,25,27648,3072,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,45056,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,28672,4096,76350,36864,malware
DelAutoexec.Win32.Trojan.ex_,332,3,1017042664,0,0,224,271,17744,267,6,0,20480,8192,0,5220,4096,4194304,4096,4096,4,0,1,0,4,0,32768,4096,74016,2,0,1048576,4096,1048576,4096,0,16,0,3128,0,4096,17248,3248,74016,19620,malware
Weird.10240.Win32.Virus.ex_,332,5,927711520,0,0,224,898,17744,267,2,18,3584,3072,1024,4096,4096,4194304,4096,512,1,11,0,0,4,0,24576,1024,0,2,0,512,512,8192,4096,0,16,0,1536,0,4096,0,0,42355,8192,malware
Slackor.a.Win32.Worm.ex_,332,3,1045880726,0,0,224,271,17744,267,6,0,16384,8192,0,4988,4096,4194304,4096,4096,4,0,1,0,4,0,28672,4096,38390,2,0,1048576,4096,1048576,4096,0,16,0,2308,0,4096,13344,2704,38390,16164,malware
Ditto.1488.Win32.Virus.ex_,332,5,804476262,0,0,224,270,17744,267,2,50,512,3072,0,20480,4096,4194304,4096,512,1,0,0,0,4,0,20480,1024,64730,2,0,1048576,4096,1048576,4096,0,16,0,1828,0,4096,171,228,64570,8192,malware
Swizzor.a.Win32.Trojan.ex_,332,4,1197031885,0,0,224,271,17744,267,7,10,190976,417280,0,192496,4096,4194304,4096,512,4,0,0,0,4,0,622592,1024,0,2,0,1048576,4096,1048576,4096,0,16,0,12720,28,4096,190490,266368,634945,458124,malware
BrainSpy.Win32.Backdoor.ex_,332,5,931355650,0,0,224,270,17744,267,4,20,41984,12800,0,4344,4096,4194304,4096,512,4,0,1,0,4,0,69632,1024,62099,2,0,1048576,4096,1048576,4096,0,16,0,1884,0,4096,41984,6412,95437,57344,malware
Donoth.Win32.Trojan.ex_,332,4,2827037008,0,0,224,33166,17744,267,2,25,1024,6144,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,0,2,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,8192,44242,16384,malware
Limper.Win32.Virus.ex_,332,4,1814636103,0,0,224,33166,17744,267,2,25,1024,1536,0,4096,4096,4194304,4096,512,1,0,0,0,3,10,24576,1024,64949,3,0,1048576,8192,1048576,4096,0,16,0,0,0,4096,4096,8192,64949,16384,malware
