"FilePath","DebugSize","ImageVersion","IatRVA","ExportSize","ResourceSize","VirtualSize2","NumberOfSections"
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jfxmedia.dll",28,0,129496,4568,896,38122,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jfxwebkit.dll",28,0,48683068,364060,1344,27765374,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jjs.exe",28,0,9176,0,2404,2034,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jli.dll",28,0,155004,365,888,35437,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jpeg.dll",28,0,146940,1503,896,22767,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jsdt.dll",28,0,13964,295,896,3031,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jsound.dll",28,0,27384,2370,904,7378,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\jsoundds.dll",28,0,22240,1174,912,4534,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\keytool.exe",28,0,9192,0,2424,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\kinit.exe",28,0,9200,0,2412,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\klist.exe",28,0,9200,0,2412,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\ktab.exe",28,0,9192,0,2412,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\lcms.dll",28,0,196076,577,896,26321,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\management.dll",28,0,24560,6064,920,12512,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\mlib_image.dll",28,0,641432,290,920,61090,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\msvcp140.dll",56,10,579000,121448,1016,252396,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\msvcr100.dll",28,10,680108,42884,1016,134132,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\net.dll",28,0,78904,7524,888,23796,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\nio.dll",28,0,38272,10516,888,20436,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\npt.dll",28,0,13804,95,888,2847,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\orbd.exe",28,0,9320,0,2412,2178,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\pack200.exe",28,0,9200,0,2424,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\policytool.exe",28,0,9208,0,2440,2066,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\prism_common.dll",28,0,51492,292,896,7672,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\prism_d3d.dll",28,0,120676,4164,896,74430,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\prism_sw.dll",28,0,86632,1272,896,34540,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\rmid.exe",28,0,9184,0,2412,2042,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\rmiregistry.exe",28,0,9192,0,2444,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\servertool.exe",28,0,9208,0,2440,2066,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\splashscreen.dll",28,0,201280,727,928,44295,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\sunec.dll",28,0,118704,298,896,46506,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\sunmscapi.dll",28,0,23348,1408,912,6560,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\tnameserv.exe",28,0,9360,0,2432,2218,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\ucrtbase.dll",84,10,946404,54516,1040,226620,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\unpack.dll",28,0,70220,504,904,14856,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\unpack200.exe",28,0,192512,0,1532,44439,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\vcruntime140.dll",56,10,69924,2100,1032,14104,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\verify.dll",28,0,41996,165,904,11781,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\w2k_lsa_auth.dll",28,0,16324,232,928,5848,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\WindowsAccessBridge-64.dll",28,0,90772,3649,1904,31121,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\zip.dll",28,0,68920,2047,888,23759,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\jre64\bin\server\jvm.dll",0,0,7586832,106867,1244,1768803,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\x86\winpty-agent.exe",56,0,566152,0,1084,81129,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\x86\winpty.dll",56,0,500432,966,1084,73078,8
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\x86_64\cyglaunch.exe",28,0,36864,0,1256,136,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\x86_64\winpty-agent.exe",56,0,730928,0,1084,141690,10
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\x86_64\winpty.dll",56,0,644544,966,1084,123478,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\xp\winpty-agent.exe",56,0,566160,0,1084,80985,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\lib\libpty\win\xp\winpty.dll",56,0,500444,966,1084,73078,8
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\android\lib\libwebp\win\webp_jni.dll",28,0,446408,1112,0,99998,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\android\lib\libwebp\win\webp_jni64.dll",28,0,506396,1050,0,127578,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_auth.dll",28,0,52564,1341,0,10365,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_console.dll",28,0,44356,409,0,9481,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_credential.dll",28,0,44372,379,0,9515,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_filesystem.dll",28,0,48500,775,0,10215,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_messagewindow.dll",28,0,44388,287,0,9567,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_misc.dll",28,0,44388,813,0,10157,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_registry.dll",28,0,48484,1037,0,10349,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86\native_synchronization.dll",28,0,44388,919,0,10071,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_auth.dll",28,0,59836,1286,0,13798,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_console.dll",28,0,50556,397,0,11885,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_credential.dll",28,0,50652,367,0,12015,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_filesystem.dll",28,0,55532,747,0,13483,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_messagewindow.dll",28,0,50676,275,0,12179,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_misc.dll",28,0,50804,788,0,12804,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_registry.dll",28,0,55580,981,0,13637,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\182.5107.16\plugins\tfsIntegration\lib\native\win32\x86_64\native_synchronization.dll",28,0,50588,887,0,12471,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\elevator.exe",112,0,98604,0,35392,26776,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\fsnotifier.exe",0,0,78452,0,1336,18850,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\fsnotifier64.exe",0,0,90364,0,1344,27078,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\IdeaWin32.dll",0,0,66148,356,1344,18546,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\IdeaWin64.dll",0,0,77784,341,1344,26446,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\jumplistbridge.dll",28,0,47116,326,436,12326,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\jumplistbridge64.dll",0,0,53924,313,436,15401,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\launcher.exe",112,0,106700,0,1368,26732,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\phpstorm.exe",28,0,141968,0,1127012,26214,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\phpstorm64.exe",28,0,165292,0,1127022,41924,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\restarter.exe",0,0,74212,0,1328,18454,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\runnerw.exe",84,0,113132,0,1320,29048,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\WinProcessListHelper.exe",56,0,156812,0,480,35726,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\yjpagent.dll",0,0,2375516,11158,0,1538854,4
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\bin\yjpagent64.dll",0,0,2686828,10465,0,1674081,5
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\attach.dll",28,0,14436,906,904,5290,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\awt.dll",28,0,1266080,43920,64536,348496,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\decora_sse.dll",0,0,75832,3174,888,11130,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\dt_shmem.dll",28,0,23504,856,912,5448,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\dt_socket.dll",28,0,16756,85,912,6069,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\fontmanager.dll",28,0,617012,2714,920,287674,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\freetype.dll",0,0,544104,7616,436,147536,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\fxplugins.dll",0,0,110176,80,888,31932,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\glass.dll",0,0,227524,7474,9768,75540,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\glib-lite.dll",0,0,429296,1630,880,232926,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\gstreamer-lite.dll",0,0,570600,791,904,128996,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\hprof.dll",28,0,145268,98,896,28530,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\instrument.dll",28,0,109004,857,920,30025,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\j2pcsc.dll",28,0,13464,692,904,3204,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\j2pkcs11.dll",28,0,51396,4214,912,11814,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jaas_nt.dll",28,0,14716,192,904,4064,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jabswitch.exe",28,0,25028,0,2248,10874,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\java-rmi.exe",28,0,9128,0,2428,1986,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\java.dll",28,0,121184,16018,896,39618,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\java.exe",28,0,155048,0,11840,35086,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\JavaAccessBridge-64.dll",28,0,131424,2104,1888,65592,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\javafx_font.dll",0,0,60992,5200,888,22212,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\javafx_iio.dll",0,0,119648,477,880,18304,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\javaw.exe",28,0,155036,0,11840,35070,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\java_crw_demo.dll",28,0,22776,116,928,3588,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jawt.dll",28,0,8936,71,896,1639,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\JAWTAccessBridge-64.dll",28,0,8868,252,1888,1628,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jdwp.dll",28,0,188160,97,896,30273,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jfxmedia.dll",0,0,124696,4565,888,37256,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jfxwebkit.dll",0,0,35781196,606811,1336,19732272,7
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jjs.exe",28,0,9176,0,2396,2034,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jli.dll",28,0,155004,365,888,35437,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jpeg.dll",28,0,146940,1503,896,22767,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jsdt.dll",28,0,13964,295,896,3031,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jsound.dll",28,0,27384,2370,904,7378,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\jsoundds.dll",28,0,22240,1174,912,4534,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\keytool.exe",28,0,9192,0,2416,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\kinit.exe",28,0,9200,0,2408,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\klist.exe",28,0,9200,0,2408,2058,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\ktab.exe",28,0,9192,0,2408,2050,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\lcms.dll",28,0,196076,577,896,26321,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\management.dll",28,0,24560,6064,920,12512,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\mlib_image.dll",28,0,641432,290,920,61090,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\msvcp120.dll",28,10,602768,122144,1000,261394,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\msvcr100.dll",28,10,680108,42884,1016,134132,9
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\msvcr120.dll",28,10,894272,52127,1000,211106,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\net.dll",28,0,78904,7524,888,23796,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\nio.dll",28,0,38272,10516,888,20436,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\npt.dll",28,0,13804,95,888,2847,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\orbd.exe",28,0,9320,0,2408,2178,6
"C:/Users/Alina\AppData\Local\JetBrains\Toolbox\apps\PhpStorm\ch-0\182.4505.42\jre64\bin\pack200.exe",28,0,9200,0,2416,2058,6
